,x,y,z
4763,28.0,28.9903315066,852.051925785
4764,49.0,32.9519545779,2352.53237603
4765,27.0,28.563714315,707.252341318
4766,4.0,7.77257707201,32.2357010945
4767,39.0,51.54670091,1630.63515095
4768,23.0,25.4792700214,573.143645384
4769,19.0,13.1334767528,377.226292623
4770,10.0,10.1673610151,92.278656061
4771,39.0,29.2337211543,1616.50104885
4772,7.0,3.70098564477,47.978741006
4773,39.0,37.4163340626,1495.70634812
4774,38.0,44.2203318652,1463.47336496
4775,4.0,0.620412147648,22.7329369235
4776,35.0,43.5047802911,1289.1720971
4777,11.0,10.3578440295,113.700316554
4778,48.0,63.3906541932,2318.21248139
4779,46.0,48.1715470214,2119.31589038
4780,41.0,47.9538424491,1696.27106013
4781,27.0,26.2368123617,740.107164212
4782,5.0,6.46248045721,41.4786752694
4783,45.0,54.3909763527,2127.40692469
4784,32.0,24.8931189211,1082.1703881
4785,49.0,40.0042881249,2382.18511395
4786,26.0,26.4175372939,753.304749863
4787,32.0,36.2826731921,1030.61743562
4788,31.0,32.2522169126,1000.92792537
4789,44.0,37.4263387942,1934.26037005
4790,12.0,8.12525306183,176.10855232
4791,23.0,21.2790706176,532.386171347
4792,24.0,24.1572879867,622.68992866
4793,17.0,18.1791216125,322.4530879
4794,6.0,11.1843509823,36.3070280804
4795,43.0,47.9648691167,1817.94261505
4796,3.0,3.89294300307,16.7671821993
4797,32.0,35.7750709592,1030.28622894
4798,44.0,46.8606929084,1943.00927694
4799,35.0,34.5235527757,1290.52257494
4800,32.0,22.8276443135,1057.48990145
4801,48.0,49.797139111,2339.53705587
4802,23.0,21.8362169826,526.074571712
4803,44.0,55.4118279662,2071.37562906
4804,4.0,7.15939911705,22.435046264
4805,11.0,13.5346952983,124.917023911
4806,16.0,9.69040063492,266.254401043
4807,5.0,0.398549861978,21.5095885438
4808,4.0,4.41627705949,18.44108538
4809,23.0,20.6677131565,506.54443416
4810,2.0,3.63612786934,6.50744613577
4811,13.0,7.15957498758,165.876940258
4812,49.0,65.1995048118,2468.27803732
4813,1.0,2.24634347385,5.87403740262
4814,40.0,42.4200202622,1668.91730685
4815,39.0,45.2102250381,1492.04319702
4816,47.0,62.0040238477,2294.06633596
4817,42.0,41.9811008052,1823.7638222
4818,35.0,42.7436692678,1260.5321808
4819,22.0,24.2882822668,474.817501602
4820,6.0,7.52426466081,49.4405585246
4821,2.0,5.5532546497,7.72470061218
4822,17.0,17.4322680023,327.570894278
4823,7.0,3.74412675059,54.3628897952
4824,9.0,1.75797264907,94.3038718889
4825,31.0,31.3024107099,937.81991779
4826,21.0,17.4028740709,430.318928238
4827,30.0,25.7757763992,893.744095203
4828,36.0,28.1097536071,1260.88322272
4829,2.0,0.755324193494,4.60669193862
4830,47.0,39.7611361485,2339.50859825
4831,43.0,53.4482158356,1897.47069342
4832,43.0,38.0941835232,1959.51345579
4833,28.0,34.4291731895,873.945360433
4834,2.0,2.98082579956,5.92248336902
4835,9.0,5.69600836381,102.583912218
4836,11.0,13.9532014966,129.737957398
4837,33.0,36.970752652,1174.85513364
4838,47.0,38.1261042055,2253.04597143
4839,24.0,28.1497843309,592.247830907
4840,22.0,24.5158767233,541.316147629
4841,12.0,15.0159724968,142.405330097
4842,36.0,41.2197357285,1352.81048656
4843,32.0,31.9631306521,1068.92330195
4844,18.0,17.9074345808,337.158460283
4845,19.0,16.7412316279,389.257241027
4846,14.0,11.8939391323,232.237076272
4847,19.0,25.467393119,396.571058705
4848,44.0,48.0665288216,1965.36630897
4849,42.0,30.7693023242,1725.68241133
4850,31.0,32.1919935506,1005.24449891
4851,5.0,1.18548711769,28.2787923642
4852,7.0,12.2664648506,62.1280940728
4853,28.0,34.0305478307,853.772684802
4854,49.0,51.0194128975,2521.9997292
4855,12.0,10.7078480854,174.453357287
4856,39.0,31.7239166365,1566.88109884
4857,43.0,35.5087793953,1944.91089173
4858,23.0,16.844860119,588.950681258
4859,18.0,17.0725631816,362.215302254
4860,49.0,46.9189992623,2368.97653113
4861,27.0,19.1956116883,781.449280506
4862,11.0,13.5650777059,119.755425342
4863,11.0,4.8772151847,111.704085774
4864,42.0,55.1616168012,1902.73913433
4865,18.0,19.7957029103,369.186511856
4866,39.0,32.1150281465,1570.24150791
4867,28.0,20.76963049,765.242853338
4868,36.0,28.8525272195,1344.42188826
4869,10.0,12.7102792374,101.266877046
4870,22.0,27.72860852,550.874857156
4871,15.0,11.2938969233,220.676044559
4872,38.0,47.1749470119,1504.48945148
4873,10.0,6.39206033624,125.899754487
4874,42.0,50.1177094992,1863.42686182
4875,27.0,20.5340030629,729.696154726
4876,37.0,44.7416731013,1368.10145412
4877,36.0,38.2153475159,1368.66101233
4878,2.0,3.59621594095,11.7488607416
4879,30.0,40.244312586,953.428072729
4880,12.0,13.7974700757,139.64406882
4881,25.0,16.7075596499,613.546077814
4882,46.0,44.6509907954,2105.24199467
4883,13.0,7.41218588751,177.306229089
4884,18.0,14.8150172457,374.390193827
4885,24.0,14.3272329998,574.011127464
4886,11.0,9.08534522951,148.648266081
4887,39.0,44.940572513,1582.50522341
4888,21.0,28.1597461509,499.21298152
4889,5.0,-0.291593571406,22.7373303302
4890,5.0,4.72413182781,36.6158693461
4891,28.0,26.2916563938,762.217900884
4892,33.0,25.6533850968,1112.77563104
4893,18.0,12.5526923001,345.429358591
4894,11.0,6.74219617275,111.50070306
4895,10.0,5.93037006762,114.246172063
4896,16.0,19.9604719065,307.092612848
4897,21.0,18.9253788039,476.411229227
4898,33.0,28.4067783568,1120.06370381
4899,16.0,12.8726322576,263.476555914
4900,38.0,40.9717636378,1542.98897307
4901,19.0,19.5342965724,344.047667881
4902,29.0,29.1721463342,895.507414714
4903,27.0,26.8866501096,795.668986317
4904,35.0,31.7926394124,1277.17057393
4905,15.0,15.0601659805,246.195895775
4906,39.0,38.581611764,1509.26904039
4907,2.0,-0.344557396747,4.79487661209
4908,15.0,18.7188260385,268.221129139
4909,33.0,44.2778882097,1182.18028742
4910,18.0,19.9575665689,333.443838141
4911,42.0,37.6115976212,1859.72260708
4912,8.0,2.57069096939,53.0905720626
4913,9.0,11.3310726615,107.301431866
4914,47.0,40.1849021737,2157.46716754
4915,31.0,31.4058139731,1049.47566962
4916,22.0,23.1842389218,542.327272013
4917,31.0,42.4863883342,1008.59191604
4918,14.0,18.2884839586,231.38761384
4919,23.0,26.1344357974,568.508120596
4920,49.0,53.0700189492,2479.22855338
4921,42.0,36.7522436287,1778.48440345
4922,13.0,10.7450860171,189.624856612
4923,28.0,36.4916321837,814.910851762
4924,24.0,20.6367168836,596.099333089
4925,3.0,4.28784662149,15.0007063339
4926,23.0,26.5438531388,594.661587798
4927,18.0,21.0828876634,340.715086822
4928,21.0,18.6580133967,440.107862133
4929,9.0,7.24846926505,71.4221938566
4930,49.0,47.6470568012,2366.2351293
4931,3.0,-1.52205551516,7.12420553794
4932,13.0,16.1959887431,170.411471949
4933,33.0,25.0240641625,1069.88313039
4934,6.0,1.52610826244,28.0711384426
4935,2.0,2.54838911433,11.4422184036
4936,10.0,7.15129048646,96.8162923168
4937,4.0,1.38445624076,18.5271042976
4938,5.0,5.15912887882,29.1309094275
4939,8.0,4.21665893469,66.8630044599
4940,6.0,1.54177901234,49.994139169
4941,10.0,14.3801161875,116.227418247
4942,34.0,42.2738599105,1228.69231502
4943,42.0,33.9600716845,1718.91033408
4944,25.0,23.1467652808,649.203998136
4945,16.0,14.4601666763,265.03389667
4946,48.0,53.7419804367,2405.64004992
4947,4.0,6.24209864957,24.3222471413
4948,22.0,31.0248279959,554.784927823
4949,8.0,8.21747675897,84.0362922225
4950,40.0,38.2690236027,1606.91271764
4951,42.0,30.5914796824,1825.18004854
4952,10.0,7.6976423128,105.105223788
4953,38.0,34.1498960272,1406.851689
4954,7.0,6.96945041098,67.4198792563
4955,25.0,23.7862533236,694.24613999
4956,6.0,4.36092444245,37.9259652731
4957,43.0,48.5668212285,1962.42162655
4958,36.0,36.4662804995,1358.55887999
4959,40.0,38.9115798403,1638.4573286
4960,42.0,44.6127057453,1866.91456982
4961,35.0,44.3152454433,1296.30039466
4962,34.0,34.6188947627,1215.16352921
4963,40.0,43.9177513175,1627.97946211
4964,35.0,28.1696130402,1257.28836341
4965,44.0,42.5181785309,1909.99456514
4966,48.0,58.6858674364,2396.44035914
4967,3.0,3.03498333729,19.0284001569
4968,8.0,5.15790727301,69.4744914943
4969,17.0,17.1461457497,282.123470884
4970,23.0,15.2193286329,538.729600216
4971,44.0,43.9388649364,1978.24982579
4972,31.0,35.1517622282,1035.63057888
4973,36.0,45.1134394533,1407.1917203
4974,47.0,31.2831570432,2321.77387387
4975,25.0,16.3860018928,657.057973836
4976,24.0,32.2610784985,595.040060311
4977,24.0,21.3887740981,643.602585767
4978,10.0,5.35567980685,111.055619197
4979,13.0,17.6262512318,180.294330892
4980,41.0,46.96437571,1789.10297375
4981,32.0,40.6981819017,1068.70541503
4982,35.0,30.0622921778,1306.69982439
4983,49.0,41.7862161756,2506.59870059
4984,21.0,25.0611868415,497.511884336
4985,40.0,38.5774556774,1684.56938644
4986,17.0,14.594424402,291.614600807
4987,31.0,40.1545060506,996.54735226
4988,12.0,14.0227004564,174.214141309
4989,4.0,0.869056334002,12.7687540244
4990,9.0,9.53124918359,85.9344103293
4991,20.0,19.5980769729,398.505469799
4992,1.0,3.13356741046,5.15734880792
4993,25.0,35.3096174657,652.976971429
4994,1.0,-3.07223859048,0.119768803397
4995,14.0,13.8539049589,216.978131592
4996,40.0,33.2972345738,1642.77869753
4997,38.0,44.9024138385,1487.7114816
4998,40.0,26.8655025946,1705.34013059
4999,44.0,54.9640967905,1933.6561232
5000,24.0,33.8636062393,600.254155498
5001,43.0,45.7575576791,1828.51297922
5002,1.0,-2.05614178499,-1.60609028485
5003,12.0,9.09319919016,174.224078491
5004,29.0,21.4263922235,863.814670171
5005,7.0,1.45447877443,57.4397389731
5006,43.0,38.3493083158,1820.72353672
5007,45.0,48.0134616268,2027.93306236
5008,17.0,17.9134238106,308.227618305
5009,19.0,11.5060629271,405.131528403
5010,4.0,-0.404992654958,23.0480664298
5011,16.0,8.43623495873,287.631620917
5012,49.0,62.0863726529,2549.76694865
5013,40.0,34.0307406025,1655.57257383
5014,2.0,0.180193074582,2.56410280665
5015,18.0,17.714336898,322.960466331
5016,25.0,29.1639379996,614.670265551
5017,6.0,6.84345304239,32.144786425
5018,38.0,32.4848590841,1540.10721718
5019,12.0,7.8118205825,148.179982876
5020,22.0,24.0531460445,520.526560195
5021,9.0,9.21244834296,80.7337321522
5022,6.0,7.18449184626,48.7692619159
5023,25.0,33.4696296334,700.489241379
5024,45.0,53.9078985662,2048.71116091
5025,7.0,9.62284891281,48.6691566315
5026,10.0,4.41143501755,112.923273869
5027,36.0,30.75447061,1374.74166389
5028,13.0,19.2958697541,192.519381992
5029,31.0,29.8457373355,955.114122542
5030,22.0,21.2987620002,468.202553432
5031,34.0,39.752128654,1186.35143816
5032,2.0,1.08685335909,9.71170631834
5033,9.0,4.2008315549,84.7490482463
5034,29.0,35.9036732614,903.048094523
5035,24.0,27.6209181706,583.713912295
5036,7.0,6.98293893657,54.1394240449
5037,19.0,20.8005867016,374.03691433
5038,40.0,37.6429214535,1619.93609511
5039,7.0,8.5769010079,70.0689671466
5040,28.0,34.0561724248,776.043846217
5041,40.0,44.4439502461,1689.41258378
5042,40.0,50.1019743613,1686.30574508
5043,23.0,26.9338889248,517.758721732
5044,18.0,21.3923221007,373.892340329
5045,25.0,15.9386199287,592.437413937
5046,8.0,9.45286755975,82.066323856
5047,46.0,59.9129173887,2132.46289254
5048,30.0,28.3055794402,891.367666848
5049,1.0,-2.22288201171,-0.633323899686
5050,2.0,-0.641494803752,6.4279143736
5051,20.0,22.3256500223,422.242184314
5052,42.0,39.4316925507,1777.27865618
5053,2.0,-0.566406698701,1.89516504689
5054,21.0,14.0188722002,464.789908426
5055,15.0,15.9037700145,218.339800278
5056,33.0,33.505180379,1092.36825171
5057,6.0,5.92373548436,40.7560666119
5058,46.0,52.7337062383,2157.27861614
5059,17.0,19.6253132054,299.317581006
5060,38.0,37.3022377922,1484.92729536
5061,3.0,-2.73807812063,3.50151570267
5062,36.0,29.829305185,1290.27145802
5063,23.0,22.2804626888,540.083724877
5064,42.0,50.0434341288,1864.74015378
5065,39.0,31.4682384965,1579.10291113
5066,18.0,23.2367384243,369.321251372
5067,33.0,37.6249367848,1154.90901804
5068,45.0,51.2886065196,2108.64611219
5069,46.0,54.1352415538,2146.92339811
5070,14.0,22.5260532889,208.297679587
5071,2.0,5.10368124506,7.30813784372
5072,45.0,43.6053191152,2029.36707884
5073,46.0,56.6788944174,2132.47562669
5074,33.0,31.3131658867,1111.14729161
5075,42.0,40.7457986076,1871.17517297
5076,28.0,25.2475750968,850.147759724
5077,41.0,47.1695160904,1655.78766227
5078,36.0,42.6233965227,1330.87618207
5079,19.0,12.5305998692,380.027547548
5080,8.0,13.4078706617,69.5302984406
5081,42.0,50.8002539717,1755.34099786
5082,32.0,22.4252049382,1065.98163602
5083,21.0,28.508578577,441.845789142
5084,31.0,24.8845184385,931.938792412
5085,7.0,6.69580767948,68.5633677157
5086,36.0,41.788199325,1275.97013493
5087,25.0,29.3541211209,628.116665088
5088,25.0,25.4311255596,671.465358258
5089,20.0,27.8149421124,390.83470404
5090,20.0,21.9794526763,439.319467384
5091,41.0,51.9955650343,1697.08109649
5092,48.0,53.3217135447,2356.43253922
5093,17.0,20.2948364216,307.349654314
5094,3.0,7.18538590875,15.6673657664
5095,7.0,5.77476173147,69.0881813753
5096,11.0,16.5697902959,158.085743392
5097,23.0,33.2655871585,537.240074318
5098,13.0,10.2083788335,191.547436814
5099,26.0,19.5904624742,747.817055746
5100,32.0,24.4689604099,1036.1439047
5101,17.0,13.8102255802,285.988408502
5102,8.0,9.41644302805,90.2915509978
5103,24.0,27.4998397185,596.18172409
5104,11.0,12.7519337199,119.970412901
5105,35.0,30.7078760334,1222.77202696
5106,48.0,38.0031367691,2402.71979817
5107,28.0,24.1145669386,832.586641388
5108,42.0,48.8990946576,1803.8631161
5109,33.0,45.5914320123,1127.86940772
5110,23.0,24.9910381283,594.814179096
5111,10.0,9.51386800719,124.610461972
5112,16.0,15.4051026642,284.524443132
5113,17.0,13.9962626197,318.700680099
5114,47.0,42.9988591249,2267.4136507
5115,25.0,33.0287967055,621.432669803
5116,29.0,34.0809337072,918.886668294
5117,23.0,30.6571107879,585.386701096
5118,21.0,17.2012456468,489.614017993
5119,28.0,30.3318059705,805.555221905
5120,16.0,20.1276409477,261.787922603
5121,18.0,21.4036775939,350.821588868
5122,7.0,2.02868055336,53.4116340666
5123,1.0,2.21471319171,3.93724280205
5124,12.0,17.6031765919,153.546409239
5125,31.0,21.9235158884,955.919701285
5126,24.0,20.5185403087,584.169744645
5127,13.0,11.3062974121,192.952423334
5128,35.0,40.3176141346,1230.39872205
5129,25.0,33.8492084811,615.540253091
5130,20.0,17.3764757647,413.658689377
5131,27.0,28.0490799654,704.903854764
5132,3.0,3.6161399383,9.76197309858
5133,25.0,27.1559274493,628.17794522
5134,29.0,27.4680141656,824.686528508
5135,9.0,12.5047017136,107.656135792
5136,38.0,49.3724439068,1552.44803655
5137,4.0,-0.639376300649,15.2122091479
5138,19.0,15.4985404123,384.123082897
5139,6.0,8.26803158237,33.3161520993
5140,14.0,14.4974375354,229.578679015
5141,28.0,25.3313510458,840.685102334
5142,19.0,21.8477923203,384.591628724
5143,3.0,2.45684799776,18.4142764616
5144,33.0,38.9418042449,1108.50792444
5145,4.0,1.91673887081,14.8271441465
5146,14.0,16.9359002684,236.343164627
5147,7.0,7.8943991998,70.5715175317
5148,25.0,27.7120351584,674.65286897
5149,25.0,30.0888549438,649.946126331
5150,11.0,16.5477963018,135.081484355
5151,34.0,47.1697055777,1196.47801706
5152,28.0,38.2040840358,799.210720985
5153,8.0,13.2477446217,69.3397384466
5154,29.0,23.5289198277,882.141606871
5155,36.0,32.2036131969,1395.26721438
5156,23.0,30.4950531379,519.58034253
5157,20.0,19.1244221522,416.546747365
5158,26.0,31.2523484876,716.388008022
5159,39.0,50.0232901507,1616.0543699
5160,28.0,18.2828345299,753.705260319
5161,41.0,44.6993758464,1730.70065831
5162,13.0,16.3431925178,204.768283441
5163,23.0,15.956943824,589.678629982
5164,38.0,29.2882222807,1455.71690472
5165,37.0,41.1935918784,1339.97269302
5166,44.0,46.6764165215,2011.56362313
5167,48.0,32.2104826383,2331.33224564
5168,16.0,21.0617742809,247.240506647
5169,38.0,24.0491156665,1420.74090336
5170,18.0,17.6606810767,373.361817365
5171,41.0,28.2632242479,1748.52339067
5172,3.0,5.53250774066,20.2559527029
5173,7.0,7.03496091873,49.4879888948
5174,39.0,35.5246282804,1585.36512049
5175,45.0,38.4721492883,2083.6123663
5176,33.0,27.4887847601,1133.14294877
5177,15.0,18.6774876974,258.754610141
5178,10.0,14.4340260256,102.496402518
5179,35.0,28.9967015094,1221.15186205
5180,12.0,11.458408772,177.853180786
5181,37.0,36.4056864094,1427.50987821
5182,11.0,7.26848481626,142.22833221
5183,31.0,35.8996994468,981.881476042
5184,41.0,34.0898336238,1790.16416901
5185,21.0,24.3476102723,501.832243955
5186,29.0,25.452548983,877.531592167
5187,42.0,44.893089245,1887.06465444
5188,41.0,39.9352386558,1727.72349573
5189,40.0,33.734474358,1629.91608343
5190,2.0,1.87035406232,9.41181462324
5191,25.0,22.8179066248,652.584582988
5192,41.0,50.4933673387,1756.65711239
5193,28.0,36.0929110443,869.059616255
5194,16.0,7.85487115907,296.491175223
5195,15.0,13.3874603478,246.992230152
5196,13.0,6.91613325565,166.812773389
5197,41.0,49.4781032415,1665.35461764
5198,33.0,36.7532461157,1095.30687475
5199,35.0,25.0436807464,1206.71311916
5200,7.0,9.90367804031,69.7562660918
5201,7.0,10.7972417068,50.413916239
5202,10.0,15.869198478,98.3367735609
5203,37.0,31.1516652164,1396.20690274
5204,21.0,22.6746641763,429.357106092
5205,27.0,23.4251272233,735.268912333
5206,5.0,0.497209959649,30.3354750649
5207,23.0,18.3890319933,575.066064903
5208,45.0,38.6198002558,1978.11770365
5209,38.0,37.7788309856,1407.82748177
5210,45.0,49.0316841858,2059.7786244
5211,17.0,16.9325686337,311.702521624
5212,36.0,31.9127551642,1338.7288858
5213,48.0,46.0965313857,2276.02568431
5214,34.0,41.7912880851,1239.1014966
5215,5.0,4.77800896701,21.9313946311
5216,28.0,26.2175825867,833.190550105
5217,44.0,54.1098182408,1935.517358
5218,6.0,3.66967885717,47.6259231316
5219,36.0,28.3782383061,1296.93460357
5220,21.0,18.4506002724,433.441377207
5221,7.0,13.2819024119,63.7664617809
5222,6.0,6.50339048574,49.869457306
5223,23.0,15.4265680997,546.287136382
5224,37.0,25.7847405516,1465.24855221
5225,38.0,32.3336443647,1490.48002029
5226,43.0,43.8225884474,1870.0403776
5227,25.0,24.3497521554,667.442794155
5228,44.0,39.9605870788,1986.80883654
5229,1.0,5.3260745464,5.58971419019
5230,13.0,6.91629273139,188.096483204
5231,9.0,8.03579058323,87.7119684939
5232,48.0,44.7135117687,2398.49726654
5233,25.0,18.4485571579,661.193596702
5234,16.0,18.2366907759,263.405512541
5235,18.0,17.3987245363,309.447014876
5236,37.0,32.3769110822,1447.26342362
5237,18.0,18.2637905206,316.801538896
5238,4.0,4.50724930626,19.2335014755
5239,33.0,37.1769118563,1178.13593455
5240,15.0,14.8393649315,234.327631999
5241,23.0,21.6949396996,507.198158618
5242,44.0,45.7875622279,1998.00136695
5243,37.0,29.9424947568,1423.05142974
5244,38.0,31.0162437234,1494.67876641
5245,43.0,28.5723365169,1817.78653484
5246,42.0,51.3130072117,1761.52568232
5247,29.0,31.3020794081,873.291637044
5248,20.0,23.1862860898,385.336337969
5249,47.0,43.1636478987,2195.47468869
5250,8.0,9.25321477643,63.795843872
5251,17.0,16.5035796023,329.911982837
5252,14.0,16.9833429454,201.684792978
5253,32.0,29.329512514,1013.06102023
5254,31.0,28.3828049501,996.495508799
5255,48.0,51.3820098038,2437.40366535
5256,15.0,11.2914829382,242.728562275
5257,10.0,12.2465018405,99.9132201633
5258,9.0,8.53255245305,72.8499147183
5259,10.0,11.2034111859,121.46246476
5260,20.0,22.619751838,463.011083873
5261,12.0,6.40907047886,167.292149064
5262,11.0,13.5609012779,114.955440697
5263,39.0,49.8000872667,1630.61337601
5264,20.0,13.6672294107,434.529701766
5265,35.0,47.2612070024,1271.51627688
5266,35.0,36.4821353474,1299.07438612
5267,24.0,28.7668121702,639.423639872
5268,33.0,39.4514147896,1114.08256558
5269,3.0,2.68269437144,10.0145530083
5270,34.0,43.0093605996,1244.88732392
5271,46.0,30.6559562259,2082.49126568
5272,3.0,6.93299211545,13.8891927754
5273,36.0,26.1082822403,1290.70501921
5274,40.0,43.8172398745,1612.54221501
5275,11.0,8.90475163125,135.866216603
5276,13.0,12.6762507356,194.920654411
5277,21.0,27.5249822897,469.767911972
5278,33.0,34.1136594472,1122.27684918
5279,23.0,23.953396965,532.946325723
5280,27.0,26.7294641061,781.090869921
5281,24.0,31.2663317984,621.929567625
5282,1.0,-4.18279332079,-0.775196003222
5283,32.0,39.0965162475,1125.5731765
5284,48.0,48.7187263968,2281.49106396
5285,13.0,13.3379280707,170.539203636
5286,26.0,36.8320172502,704.920909962
5287,40.0,56.4135718633,1706.88354804
5288,18.0,14.4022673372,370.135677973
5289,5.0,3.15491153809,31.9580542935
5290,49.0,58.8312203257,2403.35277401
5291,45.0,40.943609658,2116.01441595
5292,34.0,26.0845616756,1223.69316211
5293,28.0,28.3251379099,784.800380669
5294,46.0,43.1508215844,2185.91355997
5295,24.0,31.0899961607,590.087001661
5296,20.0,24.2196415061,413.385429572
5297,36.0,43.9165210729,1282.26209651
5298,29.0,23.3115615357,823.528048136
5299,34.0,47.3126619124,1175.69701721
5300,22.0,22.4371772064,543.052963217
5301,32.0,29.560614727,1008.90606765
5302,43.0,46.9877377173,1883.61210486
5303,44.0,41.7505303577,1891.66865937
5304,47.0,37.8818358062,2323.13794423
5305,49.0,36.7857336362,2521.07760295
5306,34.0,37.653757706,1222.31485993
5307,3.0,2.67587713687,10.8607789617
5308,13.0,15.8440706176,192.270170044
5309,5.0,0.60830301869,21.423694782
5310,33.0,36.1706427506,1061.81123491
5311,7.0,4.56592918115,63.0038741521
5312,26.0,19.8887160344,729.989714462
5313,3.0,4.87481800997,10.8612828548
5314,36.0,39.7291042122,1318.31389131
5315,5.0,3.39423346254,19.959937304
5316,5.0,3.28004685673,28.6584093787
5317,2.0,0.181924886697,3.39972102455
5318,18.0,11.775774344,362.937983147
5319,22.0,20.2050403348,512.542464593
5320,46.0,55.2998885198,2102.12474883
5321,29.0,37.6073689448,904.14892404
5322,8.0,5.16411962408,67.8963761384
5323,37.0,42.3477746079,1401.06099148
5324,23.0,25.8944273525,562.287397941
5325,43.0,42.8403863028,1921.66582467
5326,30.0,26.9456540469,904.664576152
5327,3.0,-0.826943428558,4.45507568343
5328,29.0,37.1496813796,859.124694267
5329,16.0,11.4990742835,258.02624038
5330,12.0,12.7937080301,137.541332923
5331,12.0,15.3252380495,174.77823984
5332,42.0,32.6535096743,1814.86615638
5333,13.0,12.3480802163,181.348904368
5334,4.0,6.02057375133,28.5738106486
5335,11.0,14.8875652102,153.067982872
5336,44.0,48.7136812909,2026.06532904
5337,19.0,22.469329195,381.130672366
5338,29.0,29.7289325781,891.048497204
5339,39.0,48.6267191331,1583.46733889
5340,13.0,10.6143170021,154.895564571
5341,5.0,3.07522202624,19.4175990105
5342,1.0,-2.0882132841,-1.37914165312
5343,3.0,0.0299813651284,10.8661665301
5344,20.0,13.0798317701,428.188552349
5345,21.0,20.5423475762,446.989855501
5346,45.0,49.2663718729,2045.33937569
5347,13.0,14.4267384794,164.793107307
5348,48.0,43.1675354697,2423.79541075
5349,32.0,26.0096218568,988.949245693
5350,15.0,15.0685619746,213.251435014
5351,29.0,32.7087308402,863.725787377
5352,18.0,27.7429425079,378.191519627
5353,36.0,34.4464660534,1309.77580067
5354,36.0,24.0707537151,1267.27836347
5355,2.0,-0.663942509255,3.78594336977
5356,44.0,46.8412714738,1987.20022042
5357,12.0,10.8933904661,162.75185008
5358,33.0,26.0879996063,1060.51203208
5359,36.0,38.6788855549,1308.95122601
5360,9.0,4.08584165402,70.408798603
5361,42.0,41.3477346407,1863.3698397
5362,9.0,10.9788007292,86.6239492726
5363,48.0,45.7077343648,2262.25332116
5364,39.0,33.1250472991,1519.48084059
5365,44.0,55.3354298049,2041.53181219
5366,19.0,24.4624706493,364.756646233
5367,49.0,52.0090823587,2509.77961357
5368,19.0,15.0472821385,390.552812923
5369,23.0,17.9670657155,557.904625823
5370,8.0,11.6816009537,71.2757739083
5371,13.0,14.1605415579,166.563866547
5372,38.0,27.5247832211,1457.82097719
5373,38.0,49.3199108689,1494.06733207
5374,16.0,22.5690645008,254.401532653
5375,16.0,13.3675970311,276.808342314
5376,41.0,30.3817736284,1651.70247702
5377,30.0,30.1243606881,925.062712067
5378,8.0,4.7270714195,76.7613734835
5379,35.0,34.1382781964,1218.18520657
5380,41.0,38.5322908654,1779.65788297
5381,2.0,0.736672600417,4.18540902967
5382,46.0,35.6116721945,2240.17992107
5383,28.0,36.0884544361,857.968091224
5384,4.0,1.84710023935,21.1162985036
5385,12.0,13.4913953989,140.990529821
5386,26.0,29.4121525725,697.383962691
5387,30.0,24.5478779222,886.375834389
5388,25.0,32.2618928467,686.458876546
5389,25.0,27.0292119226,671.233309517
5390,13.0,14.6526843824,188.613062078
5391,25.0,24.8357991864,609.303558395
5392,2.0,0.372898974789,2.36242208054
5393,43.0,47.1790972239,1853.75566819
5394,38.0,42.5076243187,1463.93974019
5395,39.0,32.7833945825,1487.90927121
5396,11.0,14.6325276735,132.067240345
5397,42.0,49.1587070561,1797.69977582
5398,2.0,-1.06662998641,4.9707800861
5399,27.0,23.0444976403,763.481776789
5400,44.0,45.1347236095,1992.4306046
5401,43.0,38.652002384,1842.38625347
5402,38.0,52.3522316942,1453.32900573
5403,30.0,27.5647282682,884.767228459
5404,37.0,38.342817026,1464.84387748
5405,39.0,44.8295559865,1500.61622787
5406,28.0,34.2203732565,795.831993286
5407,40.0,34.1715758103,1588.87371707
5408,14.0,14.7731983407,187.147858417
5409,10.0,10.951050164,122.741073448
5410,4.0,4.19948893378,27.7731475993
5411,41.0,44.7855855753,1808.19118237
5412,45.0,44.554058943,2034.01528863
5413,14.0,15.0847794946,195.243898659
5414,23.0,22.9785030567,578.543943845
5415,32.0,31.3492324474,1108.13712929
5416,35.0,47.3815036957,1255.17592445
5417,40.0,37.6295874642,1686.82148254
5418,40.0,31.2547211113,1678.50999074
5419,49.0,43.6225612308,2524.55125259
5420,16.0,18.4620255872,257.144368326
5421,47.0,35.4587306472,2211.06534781
5422,40.0,42.3334532013,1622.96139913
5423,3.0,2.86290994633,10.3291960415
5424,3.0,7.12095532895,22.9978119648
5425,17.0,17.091839565,305.018995253
5426,18.0,27.36523933,339.729644976
5427,25.0,19.9770913946,622.229365565
5428,21.0,19.8247146066,483.606438653
5429,36.0,37.3119814052,1275.6429537
5430,34.0,30.4169291223,1188.18200489
5431,32.0,38.7201207582,1060.49443086
5432,29.0,30.8583166187,891.747841296
5433,23.0,20.5267433261,586.003586247
5434,39.0,47.259563967,1609.60834001
5435,30.0,24.7773899501,873.239296733
5436,14.0,17.6521117446,198.562400002
5437,47.0,49.632805363,2183.41408893
5438,13.0,13.0449983742,188.337621483
5439,22.0,17.2843134336,497.129281313
5440,21.0,23.4953182046,506.329943966
5441,37.0,34.1350014482,1466.88503989
5442,9.0,14.1844707503,78.4963423149
5443,16.0,19.2205870797,298.852213264
5444,33.0,31.1477035547,1162.65578211
